"TableName","FieldName","FieldType"
"tblStores","fldExportPublicPrices","xs:boolean"
"tblStores","fldUpdateDate","xs:dateTime"
"tblStores","fldPublicPricesStoreNum","xs:short"
"tblStores","fldEDINumber","xs:int"
"tblStores","fldCustomersSubset","xs:int"
"tblStoresBankAccounts","fldStore","xs:short"
"tblStoresBankAccounts","fldAccountID","xs:int"
"tblStoresBankAccounts","fldOrder","xs:short"
"tblStoresBankAccounts","fldTS","xs:int"
"tblStreets","fldStreetID","xs:int"
"tblStreets","fldCityID","xs:int"
"tblStreets","fldNameENG","xs:string"
"tblStreets","fldNameFRA","xs:string"
"tblStreets","fldNameGER","xs:string"
"tblStreets","fldNameHEB","xs:string"
"tblStreets","fldNameITA","xs:string"
"tblStreets","fldNameNED","xs:string"
"tblStreets","fldNameSPN","xs:string"
"tblStreets","fldQuarterID","xs:int"
"tblStreets","fldTS","xs:int"
"tblStreets","fldGOVID","xs:int"
"tblStrings","fldID","xs:int"
"tblStrings","fldContext","xs:string"
"tblStrings","fldHEB","xs:string"
"tblStrings","fldENG","xs:string"
"tblStrings","fldFRA","xs:string"
"tblStrings","fldGER","xs:string"
"tblStrings","fldNED","xs:string"
"tblStrings","fldSPN","xs:string"
"tblStrings","fldITA","xs:string"
"tblStringsBO","fldContextID","xs:int"
"tblStringsBO","fldID","xs:int"
"tblStringsBO","fldContext","xs:string"
"tblStringsBO","fldHEB","xs:string"
"tblStringsBO","fldENG","xs:string"
"tblStringsBO","fldNED","xs:string"
"tblStringsBO","fldFRA","xs:string"
"tblStringsBO","fldGER","xs:string"
"tblStringsBO","fldSPN","xs:string"
"tblStringsBO","fldITA","xs:string"
"tblSubscriptionTypes","fldID","xs:short"
"tblSubscriptionTypes","fldNameENG","xs:string"
"tblSubscriptionTypes","fldNameHEB","xs:string"
"tblSubscriptionTypes","fldActive","xs:boolean"
"tblSubscriptionTypes","fldOrder","xs:short"
"tblSubscriptionTypes","fldTS","xs:int"
"tblSubscriptionTypes","fldNameFRA","xs:string"
"tblSubscriptionTypes","fldNameGER","xs:string"
"tblSubscriptionTypes","fldNameITA","xs:string"
"tblSubscriptionTypes","fldNameNED","xs:string"
"tblSubscriptionTypes","fldNameSPN","xs:string"
"tblSubscriptionTypes","fldUnlimited","xs:boolean"
"tblSubscriptionTypes","fldSubscriptionMode","xs:unsignedByte"
"tblSubscriptionTypes","fldNoSubscriptionMode","xs:unsignedByte"
"tblSubscriptionTypes","fldReplacePriceOnUsage","xs:boolean"
"tblSubscriptionTypes","fldAllowReplaceOnZeroValue","xs:boolean"
"tblSubscriptionTypes","fldPricelist","xs:int"
"tblSubscriptionTypes","fldValue0Action","xs:unsignedByte"
"tblSuppliers","fldID","xs:int"
"tblSuppliers","fldName","xs:string"
"tblSuppliers","fldPhone1","xs:string"
"tblSuppliers","fldPhone2","xs:string"
"tblSuppliers","fldFax","xs:string"
"tblSuppliers","fldEmail","xs:string"
"tblSuppliers","fldAddress","xs:string"
"tblSuppliers","fldContactPerson","xs:string"
"tblSuppliers","fldShipmentDays","xs:short"
"tblSuppliers","fldDiscount","xs:decimal"
"tblSuppliers","fldSecDiscount","xs:decimal"
"tblSuppliers","fldLocked","xs:boolean"
"tblSuppliers","fldDefaultStockDocSource","xs:short"
"tblSuppliers","fldOrderMethod","xs:unsignedByte"
"tblSuppliers","fldPaymentTerms","xs:short"
"tblSuppliers","fldTS","xs:int"
"tblSuppliers","fldAccountingCode","xs:string"
"tblSuppliers","fldDeduction1Rate","xs:decimal"
"tblSuppliers","fldDeduction2Rate","xs:decimal"
"tblSuppliers","fldDeduction3Rate","xs:decimal"
"tblSuppliers","fldVATAccount","xs:string"
"tblSuppliers","fldOrderMinAmount","xs:decimal"
"tblSuppliers","fldRemarks","xs:string"
"tblSuppliers","fldBankNumber","xs:short"
"tblSuppliers","fldBranchNumber","xs:short"
"tblSuppliers","fldAccountNumber","xs:string"
"tblSuppliers","fldPaymentMethod","xs:short"
"tblSuppliers","fldTaxReductionRate","xs:decimal"
"tblSuppliers","fldTaxReductionExpDate","xs:dateTime"
"tblSuppliers","fldSizeCategory","xs:int"
"tblSuppliers","fldEDINumber","xs:int"
"tblSuppliers","fldDefaultInvoiceCategory","xs:int"
"tblSuppliers","fldVATInvoices","xs:boolean"
"tblSuppliersDiscounts","fldSupplier","xs:int"
"tblSuppliersDiscounts","fldCategory","xs:int"
"tblSuppliersDiscounts","fldOrder","xs:short"
"tblSuppliersDiscounts","fldDiscRate","xs:decimal"
"tblSuppliersDiscounts","fldTS","xs:int"
"tblSuppliersInvoices","fldID","xs:int"
"tblSuppliersInvoices","fldInvoiceNumber","xs:string"
"tblSuppliersInvoices","fldSupplier","xs:int"
"tblSuppliersInvoices","fldDate","xs:dateTime"
"tblSuppliersInvoices","fldPayUntilDate","xs:dateTime"
"tblSuppliersInvoices","fldInitDate","xs:dateTime"
"tblSuppliersInvoices","fldStatus","xs:unsignedByte"
"tblSuppliersInvoices","fldPaymentTerms","xs:short"
"tblSuppliersInvoices","fldAmount","xs:long"
"tblSuppliersInvoices","fldRemarks","xs:string"
"tblSuppliersInvoices","fldCategory","xs:int"
"tblSuppliersInvoices","fldExportTS","xs:long"
"tblSuppliersInvoices","fldAmountVATExc","xs:long"
"tblSuppliersInvoices","fldAccExportTime","xs:dateTime"
"tblSuppliersInvoices","fldStore","xs:int"
"tblSuppliersInvoices","fldVATBaseAmount","xs:long"
"tblSuppliersInvoices","fldVATAmount","xs:long"
"tblSuppliersInvoices","fldLocation","xs:string"
"tblSuppliersInvoices","fldTransfered","xs:boolean"
"tblSuppliersInvoices","fldPeriodFromDate","xs:dateTime"
"tblSuppliersInvoices","fldPeriodUntilDate","xs:dateTime"
"tblSuppliersInvoices","fldSubject","xs:string"
"tblSuppliersInvoices","fldGovReference","xs:string"
"tblSuppliersInvoicesCategories","fldID","xs:int"
"tblSuppliersInvoicesCategories","fldNameHEB","xs:string"
"tblSuppliersInvoicesCategories","fldExportTS","xs:long"
"tblSuppliersInvoicesCategories","fldTS","xs:int"
"tblSuppliersInvoicesCategories","fldNameENG","xs:string"
"tblSuppliersInvoicesCategories","fldNameFRA","xs:string"
"tblSuppliersInvoicesCategories","fldNameGER","xs:string"
"tblSuppliersInvoicesCategories","fldNameITA","xs:string"
"tblSuppliersInvoicesCategories","fldNameNED","xs:string"
"tblSuppliersInvoicesCategories","fldNameSPN","xs:string"
"tblSuppliersInvoicesCategories","fldNoAccExport","xs:boolean"
"tblSuppliersInvoicesCategories","fldNoVAT","xs:boolean"
"tblSuppliersInvoicesCategories","fldLinkToDocuments","xs:boolean"
"tblSuppliersInvoicesDocs","fldInvoiceID","xs:int"
"tblSuppliersInvoicesDocs","fldDocID","xs:int"
"tblSuppliersInvoicesDocs","fldAmount","xs:long"
"tblSuppliersInvoicesDocs","fldAmountVATExc","xs:long"
"tblSuppliersInvoicesStatuses","fldID","xs:int"
"tblSuppliersInvoicesStatuses","fldNameHEB","xs:string"
"tblSuppliersInvoicesStatuses","fldExportTS","xs:long"
"tblSuppliersInvoicesStatuses","fldTS","xs:int"
"tblSuppliersInvoicesStatuses","fldNameENG","xs:string"
"tblSuppliersInvoicesStatuses","fldNameFRA","xs:string"
"tblSuppliersInvoicesStatuses","fldNameGER","xs:string"
"tblSuppliersInvoicesStatuses","fldNameITA","xs:string"
"tblSuppliersInvoicesStatuses","fldNameNED","xs:string"
"tblSuppliersInvoicesStatuses","fldNameSPN","xs:string"
"tblSurcharges","fldID","xs:short"
"tblSurcharges","fldNameENG","xs:string"
"tblSurcharges","fldNameHEB","xs:string"
"tblSurcharges","fldActive","xs:boolean"
"tblSurcharges","fldTS","xs:int"
"tblSurcharges","fldNameFRA","xs:string"
"tblSurcharges","fldNameGER","xs:string"
"tblSurcharges","fldNameITA","xs:string"
"tblSurcharges","fldNameNED","xs:string"
"tblSurcharges","fldNameSPN","xs:string"
"tblSurcharges","fldIgnoreReturn","xs:boolean"
"tblSurcharges","fldIgnoreBillVoid","xs:boolean"
"tblSurcharges","fldSubscriptionUsageMode","xs:unsignedByte"
"tblSurchargesLinks","fldID","xs:short"
"tblSurchargesLinks","fldOrder","xs:short"
"tblSurchargesLinks","fldLinkType","xs:unsignedByte"
"tblSurchargesLinks","fldLinkedCode","xs:long"
"tblSurchargesLinks","fldCalcMethod","xs:unsignedByte"
"tblSurchargesLinks","fldAmount","xs:int"
"tblSurchargesLinks","fldPercent","xs:decimal"
"tblSurchargesLinks","fldTS","xs:int"
"tblSurchargesLinks","fldIndex","xs:short"
"tblSystemEvents","fldStore","xs:short"
"tblSystemEvents","fldTerminal","xs:short"
"tblSystemEvents","fldDateTime","xs:dateTime"
"tblSystemEvents","fldType","xs:int"
"tblSystemEvents","fldRemarks","xs:string"
"tblSystemEvents","fldUser","xs:string"
"tblSystemEvents","fldComputer","xs:string"
"tblSystemEvents","fldValue","xs:string"
"tblSystemEvents","fldID","xs:int"
"tblSystemEventsCategories","fldID","xs:short"
"tblSystemEventsCategories","fldNameHEB","xs:string"
"tblSystemEventsCategories","fldNameENG","xs:string"
"tblSystemEventsCategories","fldTS","xs:int"
"tblSystemEventsCategories","fldNameFRA","xs:string"
"tblSystemEventsCategories","fldNameGER","xs:string"
"tblSystemEventsCategories","fldNameITA","xs:string"
"tblSystemEventsCategories","fldNameNED","xs:string"
"tblSystemEventsCategories","fldNameSPN","xs:string"
"tblSystemEventsTypes","fldID","xs:int"
"tblSystemEventsTypes","fldNameENG","xs:string"
"tblSystemEventsTypes","fldNameFRA","xs:string"
"tblSystemEventsTypes","fldNameGER","xs:string"
"tblSystemEventsTypes","fldNameHEB","xs:string"
"tblSystemEventsTypes","fldNameNED","xs:string"
"tblSystemEventsTypes","fldNameSPN","xs:string"
"tblSystemEventsTypes","fldNameITA","xs:string"
"tblSystemEventsTypes","fldDaysToKeep","xs:int"
"tblSystemEventsTypes","fldTS","xs:int"
"tblSystemEventsTypesCategories","fldType","xs:int"
"tblSystemEventsTypesCategories","fldCategory","xs:short"
"tblSystemEventsTypesCategories","fldTS","xs:int"
"tblSystemLocks","fldType","xs:unsignedByte"
"tblSystemLocks","fldLockStr","xs:string"
"tblSystemLocks","fldUser","xs:int"
"tblSystemLocks","fldTerminal","xs:short"
"tblSystemLocks","fldTime","xs:dateTime"
"tblTables","fldTable","xs:string"
"tblTables","fldMultilingualFields","xs:string"
"tblTables","fldType","xs:short"
"tblTables","fldCatalogFields","xs:string"
"tblTables","fldDataFields","xs:string"
"tblTables","fldImportMode","xs:unsignedByte"
"tblTables","fldExportSQL","xs:string"
"tblTables","fldEmptyOnNewStore","xs:string"
"tblTables","fldPreImportScript","xs:string"
"tblTables","fldPostImportScript","xs:string"
"tblTables","fldTypeExt","xs:short"
"tblTables","fldHQSyncMode","xs:unsignedByte"
"tblTables","fldHQSyncTransaction","xs:unsignedByte"
"tblTables","fldDDSetID","xs:int"
"tblTables","fldUpdateFromStoreMode","xs:unsignedByte"
"tblTables","fldSyncGroupID","xs:short"
"tblTablesSyncGroups","fldID","xs:short"
"tblTablesSyncGroups","fldNameHEB","xs:string"
"tblTablesSyncGroups","fldNameENG","xs:string"
"tblTablesSyncGroups","fldNameFRA","xs:string"
"tblTablesSyncGroups","fldNameGER","xs:string"
"tblTablesSyncGroups","fldNameITA","xs:string"
"tblTablesSyncGroups","fldNameNED","xs:string"
"tblTablesSyncGroups","fldNameSPN","xs:string"
"tblTareGroups","fldID","xs:short"
"tblTareGroups","fldNameHEB","xs:string"
"tblTareGroups","fldNameENG","xs:string"
"tblTareGroups","fldTS","xs:int"
"tblTareGroups","fldNameFRA","xs:string"
"tblTareGroups","fldNameGER","xs:string"
"tblTareGroups","fldNameITA","xs:string"
"tblTareGroups","fldNameNED","xs:string"
"tblTareGroups","fldNameSPN","xs:string"
"tblTareGroupsUnits","fldID","xs:short"
"tblTareGroupsUnits","fldGroup","xs:short"
"tblTareGroupsUnits","fldNameHEB","xs:string"
"tblTareGroupsUnits","fldNameENG","xs:string"
"tblTareGroupsUnits","fldWeight","xs:decimal"
"tblTareGroupsUnits","fldImage","xs:string"
"tblTareGroupsUnits","fldTS","xs:int"
"tblTareGroupsUnits","fldNameFRA","xs:string"
"tblTareGroupsUnits","fldNameGER","xs:string"
"tblTareGroupsUnits","fldNameITA","xs:string"
"tblTareGroupsUnits","fldNameNED","xs:string"
"tblTareGroupsUnits","fldNameSPN","xs:string"
"tblTaxes","fldID","xs:unsignedByte"
"tblTaxes","fldNameHEB","xs:string"
"tblTaxes","fldNameENG","xs:string"
"tblTaxes","fldRate","xs:decimal"
"tblTaxes","fldActive","xs:boolean"
"tblTaxes","fldTS","xs:int"
"tblTaxes","fldNameFRA","xs:string"
"tblTaxes","fldNameGER","xs:string"
"tblTaxes","fldNameNED","xs:string"
"tblTaxes","fldNameSPN","xs:string"
"tblTaxes","fldNameITA","xs:string"
"tblTaxesGroups","fldID","xs:unsignedByte"
"tblTaxesGroups","fldNameHEB","xs:string"
"tblTaxesGroups","fldNameENG","xs:string"
"tblTaxesGroups","fldActive","xs:boolean"
"tblTaxesGroups","fldOrder","xs:int"
"tblTaxesGroups","fldSymbol","xs:string"
"tblTaxesGroups","fldTS","xs:int"
"tblTaxesGroups","fldNameFRA","xs:string"
"tblTaxesGroups","fldNameGER","xs:string"
"tblTaxesGroups","fldNameNED","xs:string"
"tblTaxesGroups","fldNameSPN","xs:string"
"tblTaxesGroups","fldNameITA","xs:string"
"tblTaxesGroupsTaxes","fldID","xs:unsignedByte"
"tblTaxesGroupsTaxes","fldTaxID","xs:unsignedByte"
"tblTaxesGroupsTaxes","fldOrder","xs:int"
"tblTaxesGroupsTaxes","fldTS","xs:int"
"tblTendersDenominations","fldTenderID","xs:int"
"tblTendersDenominations","fldOrder","xs:short"
"tblTendersDenominations","fldAmount","xs:int"
"tblTendersDenominations","fldTS","xs:int"
"tblTendersDenominations","fldWeight","xs:decimal"
"tblTerminals","fldStore","xs:short"
"tblTerminals","fldID","xs:short"
"tblTerminals","fldType","xs:short"
"tblTerminals","fldName","xs:string"
"tblTerminals","fldLocked","xs:boolean"
"tblTerminals","fldAllowRemote","xs:boolean"
"tblTerminals","fldSignal","xs:boolean"
"tblTerminals","fldState","xs:short"
"tblTerminals","fldDBTimeStamp","xs:int"
"tblTerminals","fldHandledDay","xs:int"
"tblTerminals","fldHandledIndex","xs:int"
"tblTerminals","fldNextCashier","xs:int"
"tblTerminals","fldKeyboardMap","xs:int"
"tblTerminals","fldTS","xs:int"
"tblTerminals","fldLastUpdateTS","xs:int"
"tblTerminals","fldLastUpdateTime","xs:dateTime"
"tblTerminals","fldParamsSetID","xs:int"
"tblTerminals","fldEODIgnore","xs:boolean"
"tblTerminals","fldHeadersSetID","xs:int"
"tblTerminals","fldUpdatePOS","xs:int"
"tblTerminals","fldPrimaryWH","xs:int"
"tblTerminals","fldReturnsWH","xs:int"
"tblTerminals","fldTSKeysSet","xs:int"
"tblTerminals","fldApproved","xs:boolean"
"tblTerminals","fldStatus","xs:int"
"tblTerminals","fldRegisterTime","xs:dateTime"
"tblTerminals","fldKeepAliveTime","xs:dateTime"
"tblTerminals","fldProfitAgeVersion","xs:string"
"tblTerminals","fldAccountingCode","xs:string"
"tblTerminals","fldActionRequest","xs:short"
"tblTerminals","fldMachineName","xs:string"
"tblTerminals","fldExtraButtonsTSKeysSet","xs:int"
"tblTerminals","fldCustScreenAdvertSet","xs:short"
"tblTerminals","fldA4SNumber","xs:long"
"tblTerminals","fldCommunicationsChannels","xs:boolean"
"tblTerminals","fldGroup","xs:short"
"tblTerminals","fldLicenseEndDate","xs:dateTime"
"tblTerminals","fldEFTLicenseEndDate","xs:dateTime"
"tblTerminals","fldMACAddress","xs:string"
"tblTerminalsGroups","fldStore","xs:short"
"tblTerminalsGroups","fldID","xs:short"
"tblTerminalsGroups","fldNameHEB","xs:string"
"tblTerminalsGroups","fldNameENG","xs:string"
"tblTerminalsGroups","fldTS","xs:int"
"tblTerminalsGroups","fldNameFRA","xs:string"
"tblTerminalsGroups","fldNameGER","xs:string"
"tblTerminalsGroups","fldNameITA","xs:string"
"tblTerminalsGroups","fldNameNED","xs:string"
"tblTerminalsGroups","fldNameSPN","xs:string"
"tblTicketEvents","fldID","xs:int"
"tblTicketEvents","fldEventType","xs:short"
"tblTicketEvents","fldNameHEB","xs:string"
"tblTicketEvents","fldNameENG","xs:string"
"tblTicketEvents","fldStartDateTime","xs:dateTime"
"tblTicketEvents","fldEndDateTime","xs:dateTime"
"tblTicketEvents","fldSaleFromDateTime","xs:dateTime"
"tblTicketEvents","fldSaleUntilDateTime","xs:dateTime"
"tblTicketEvents","fldQuoteLimit","xs:int"
"tblTicketEvents","fldQuoteUsed","xs:int"
"tblTicketEvents","fldQuoteUsedExternal","xs:int"
"tblTicketEvents","fldLastTicketNumber","xs:int"
"tblTicketEvents","fldTS","xs:int"
"tblTicketEvents","fldNameFRA","xs:string"
"tblTicketEvents","fldNameGER","xs:string"
"tblTicketEvents","fldNameITA","xs:string"
"tblTicketEvents","fldNameNED","xs:string"
"tblTicketEvents","fldNameSPN","xs:string"
"tblTicketEvents","fldQuoteWarning","xs:int"
"tblTicketEventTypes","fldID","xs:short"
"tblTicketEventTypes","fldNameHEB","xs:string"
"tblTicketEventTypes","fldNameENG","xs:string"
"tblTicketEventTypes","fldTS","xs:int"
"tblTicketEventTypes","fldNameFRA","xs:string"
"tblTicketEventTypes","fldNameGER","xs:string"
"tblTicketEventTypes","fldNameITA","xs:string"
"tblTicketEventTypes","fldNameNED","xs:string"
"tblTicketEventTypes","fldNameSPN","xs:string"
"tblTicketEventTypes","fldActive","xs:boolean"
"tblTicketEventTypes","fldAllowOffline","xs:boolean"
"tblTicketEventTypes","fldImageFile","xs:string"
"tblTicketEventTypes","fldRemarks","xs:string"
"tblTimeFrames","fldID","xs:int"
"tblTimeFrames","fldStore","xs:int"
"tblTimeFrames","fldStartDateTime","xs:dateTime"
"tblTimeFrames","fldEndDateTime","xs:dateTime"
"tblTimeFrames","fldCourierReference","xs:string"
"tblTimeFrames","fldTS","xs:int"
"tblTimeFrames","fldExportTS","xs:long"
"tblTimeSchemes","fldID","xs:int"
"tblTimeSchemes","fldName","xs:string"
"tblTimeSchemes","fldTS","xs:int"
"tblTimeSchemesRules","fldScheme","xs:int"
"tblTimeSchemesRules","fldPriority","xs:int"
"tblTimeSchemesRules","fldRemarks","xs:string"
"tblTimeSchemesRules","fldStartDate","xs:dateTime"
"tblTimeSchemesRules","fldEndDate","xs:dateTime"
"tblTimeSchemesRules","fldStartTime","xs:dateTime"
"tblTimeSchemesRules","fldEndTime","xs:dateTime"
"tblTimeSchemesRules","fldMinutes","xs:int"
"tblTimeSchemesRules","fldItemCode","xs:long"
"tblTimeSchemesRules","fldPrice","xs:int"
"tblTimeSchemesRules","fldFixedPrice","xs:boolean"
"tblTimeSchemesRules","fldSinglePrice","xs:boolean"
"tblTimeSchemesRules","fldMinimumMinutes","xs:int"
"tblTimeSchemesRules","fldTS","xs:int"
"tblTransAddedInputs","fldStore","xs:short"
"tblTransAddedInputs","fldSequence","xs:long"
"tblTransAddedInputs","fldLine","xs:int"
"tblTransAddedInputs","fldSetID","xs:int"
"tblTransAddedInputs","fldFieldID","xs:int"
"tblTransAddedInputs","fldTerminal","xs:short"
"tblTransAddedInputs","fldZcounter","xs:int"
"tblTransAddedInputs","fldBill","xs:int"
"tblTransAddedInputs","fldFieldValue","xs:string"
"tblTransAddedInputs","fldLineType","xs:short"
"tblTransAddedInputs","fldCode","xs:long"
"tblTransAddedInputs","fldNumber","xs:string"
"tblTransBatches","fldStore","xs:short"
"tblTransBatches","fldSequence","xs:long"
"tblTransBatches","fldLine","xs:int"
"tblTransBatches","fldType","xs:unsignedByte"
"tblTransBatches","fldNumber","xs:string"
"tblTransBatches","fldSubType","xs:unsignedByte"
"tblTransBatches","fldOffline","xs:boolean"
"tblTransBatches","fldScannerUsed","xs:boolean"
"tblTransBills","fldStore","xs:short"
"tblTransBills","fldSequence","xs:long"
"tblTransBills","fldBill","xs:int"
"tblTransBills","fldOpenTime","xs:dateTime"
"tblTransBills","fldDuration","xs:int"
"tblTransBills","fldCustomer","xs:long"
"tblTransBills","fldCustomerIdentity","xs:short"
"tblTransBills","fldProcessed","xs:unsignedByte"
"tblTransBills","fldCloseMode","xs:short"
"tblTransBills","fldManualCustomer","xs:boolean"
"tblTransBills","fldBillHold","xs:boolean"
"tblTransBills","fldOrderNumber","xs:int"
"tblTransBills","fldVoidReason","xs:short"
"tblTransBills","fldOnlineData","xs:boolean"
"tblTransBills","fldOrderType","xs:unsignedByte"
"tblTransBills","fldExpirationDays","xs:short"
"tblTransBills","fldType","xs:unsignedByte"
"tblTransBills","fldTypeReason","xs:short"
"tblTransBills","fldCardType","xs:short"
"tblTransBills","fldCardNumber","xs:string"
"tblTransBills","fldPromotionsDisabled","xs:boolean"
"tblTransCoupons","fldStore","xs:short"
"tblTransCoupons","fldSequence","xs:long"
"tblTransCoupons","fldLine","xs:int"
"tblTransCoupons","fldCode","xs:int"
"tblTransCoupons","fldName","xs:string"
"tblTransCoupons","fldCount","xs:int"
"tblTransCoupons","fldPromotionCode","xs:int"
"tblTransCoupons","fldPromotionItem","xs:long"
"tblTransCoupons","fldVisualLine","xs:short"
"tblTransCoupons","fldOperation","xs:unsignedByte"
"tblTransCoupons","fldNumber","xs:string"
"tblTransDeclaration","fldStore","xs:short"
"tblTransDeclaration","fldSequence","xs:long"
"tblTransDeclaration","fldDeclarationNo","xs:int"
